id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
209297,Blue,Medium,137 mm,Vincent Chase Polarized,VC S15751,2000,2000,sunglasses,0,4968,0.0,,VCSUN,2967,False
149846,Blue,5-8 yrs,121 mm,Hooper,HP E10004,1000,1000,eyeframe,321,18019,4.65,32,HOOPEREYE,1088,False
212717,Brown,Narrow,131 mm,Lenskart Air,LA E16433,1700,1700,eyeframe,0,950,0.0,,VCEYE,1694,False
137126,Black,Wide,139 mm,John Jacobs,JJ S11767,5000,5000,sunglasses,1586,9410,4.1,32,JJSUN,2044,False
149818,Black,Wide,140 mm,Lenskart READERS,LR 6967,500,500,non_power_reading,40,10634,5.0,17,,1160,False
206750,Gold,Medium,139 mm,Vincent Chase Polarized,VC S15399,2000,2000,sunglasses,0,8179,5.0,2,VCSUN,2728,False
211944,Grey,Medium,136 mm,Lenskart Air,LA E16240,1700,1700,eyeframe,0,2624,0.0,,VCEYE,856,False
215401,Tortoise,Medium,136 mm,Lenskart Air,LA E16639,1700,1700,eyeframe,0,1989,0.0,,VCEYE,1566,False
134865,Tortoise,Wide,140 mm,John Jacobs,JJ S12432,5000,5000,sunglasses,4685,20670,4.4,31,JJSUN,559,False
150873,Black,Wide,140 mm,John Jacobs,JJ E14414,3500,3500,eyeframe,0,29530,4.75,20,JJEYE,2052,False
215452,Grey,Medium,139 mm,Vincent Chase Polarized,VC S16660,2000,2000,sunglasses,0,991,0.0,,VCSUN,453,False
211923,Black,Narrow,133 mm,Vincent Chase,VC E16234,1700,1700,eyeframe,0,2522,0.0,,VCEYE,281,False
148529,Gunmetal,Wide,139 mm,Vincent Chase,VC E14040,1700,1700,eyeframe,6217,25913,4.7,50,VCEYE,554,False
206725,Black,Wide,139 mm,Lenskart Air,LA E15391,1700,1700,eyeframe,0,9280,0.0,,VCEYE,46,False
209225,Tortoise,Narrow,131 mm,Vincent Chase,VC E11801,1700,1700,eyeframe,0,3599,0.0,,VCEYE,13886,False
147921,Gold,Medium,137 mm,John Jacobs,JJ S13146,3500,3500,sunglasses,498,10479,4.5,19,JJSUN,838,False
209501,Transparent,8-12 yrs,126 mm,Hooper,HP E10031L,1000,1000,eyeframe,0,4933,5.0,2,HOOPEREYE,2281,False
216535,,,,Aquacolor,Aquacolor Premium Icy Blue Powered Monthly,650,299,contact_lens,42,32267,0.0,,AQUACOLOR,0,False
149034,Gunmetal,Narrow,135 mm,Vincent Chase Polarized,VC S13115,2000,2000,sunglasses,5042,20359,4.6,104,VCSUN,2475,False
215459,Brown,Wide,142 mm,Vincent Chase Polarized,VC S16662,2000,2000,sunglasses,0,989,0.0,,VCSUN,819,False
210623,Blue,Medium,137 mm,Lenskart Air,LA E15019,1700,1700,eyeframe,0,5456,0.0,,VCEYE,297,False
129278,,,,Acuvue Oasys,Acuvue Oasys Toric Bi-Weekly 10Hrs,2195,1845,contact_lens,738,23718,4.55,17,,49983,False
150157,Black,Extra Wide,138 mm,Lenskart Blu,LB E14284,1200,1200,non_power_reading,330,9762,4.5,8,LKBLUCE,1045,False
215764,Pink,Medium,134 mm,Vincent Chase,VC E16690,1700,1700,eyeframe,0,962,0.0,,VCEYE,1155,False
210277,Tortoise,Narrow,131 mm,Vincent Chase,VC E12896,1700,1700,eyeframe,0,3650,0.0,,VCEYE,411,False
148438,Silver,Medium,134 mm,John Jacobs,JJ S12797S,6000,6000,sunglasses,1870,6629,0.0,,JJSUN,653,False
206742,Silver Black,Wide,142 mm,Vincent Chase,VC S15397,2000,2000,sunglasses,0,6403,0.0,,VCSUN,2610,False
136757,Black,Medium,136 mm,Vincent Chase,VC E12864,1700,1700,eyeframe,14580,28538,4.6,316,VCEYE,2267,False
147098,Gunmetal,Medium,136 mm,Lenskart Air,LA E13852,1700,1700,eyeframe,1333,18704,4.7,17,VCEYE,2393,False
152827,Gold,Medium,134 mm,Vincent Chase,VC E14711,1700,1700,eyeframe,0,6578,4.9,22,VCEYE,636,False
136183,Black,Wide,139 mm,ThinOptics,Go-Reader Glasses With Case,1100,1100,non_power_reading,1282,50292,4.2,132,,96,False
200737,Silver,Narrow,131 mm,Lenskart Air,LA E14864,1700,1700,eyeframe,0,8700,5.0,7,VCEYE,1837,False
206692,Monza Red,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,7296,4.7,36,LKSHARK,401,False
150604,Gunmetal,Wide,140 mm,Vincent Chase,VC E13046,1700,1700,eyeframe,923,20394,4.5,622,VCEYE,714,False
213201,Gunmetal,Medium,136 mm,Vincent Chase,VC S16525,2000,2000,sunglasses,0,1652,0.0,,VCSUN,380,False
144913,Transparent,Wide,139 mm,John Jacobs,JJ E13582,5000,5000,eyeframe,2025,14494,4.6,25,JJBOGO,904,False
200812,Black,Narrow,136 mm,Vincent Chase,VC E14886,1700,1700,eyeframe,0,14448,4.65,16,VCEYE,102,False
215413,Grey,Narrow,133 mm,Lenskart Air,LA E16644,1700,1700,eyeframe,0,1908,4.0,1,VCEYE,1631,False
215393,Green,Medium,137 mm,Vincent Chase,VC E16668,1700,1700,eyeframe,0,1462,0.0,,VCEYE,314,False
215954,Brown,Wide,141 mm,Vincent Chase Polarized,VC S16743,2000,2000,sunglasses,0,997,0.0,,VCSUN,1064,False
20305,,,,Biotrue,Bio True Contact Lens Solution 120 ml,330,330,contact_lens_solution,1809,44174,4.8,44,,255,False
143007,Red,Narrow,130 mm,Vincent Chase,VC E13396,1700,1700,eyeframe,2342,16156,4.45,70,VCEYE,824,False
140400,Gunmetal,Narrow,132 mm,Vincent Chase,VC E10425,1700,1700,eyeframe,2026,30003,4.5,219,VCEYE,5747,False
116967,Brown,Wide,138 mm,John Jacobs,JJ E10231,3500,3500,eyeframe,3336,36212,4.4,81,JJBOGO,1049,False
138363,Gunmetal,Medium,136 mm,Vincent Chase,VC E13111,1700,1700,eyeframe,1771,33378,4.6,99,VCEYE,530,False
215457,Blue,Wide,142 mm,Vincent Chase Polarized,VC S16662,2000,2000,sunglasses,0,948,0.0,,VCSUN,460,False
215963,Grey,Wide,142 mm,Vincent Chase Polarized,VC S16747,2000,2000,sunglasses,0,1041,0.0,,VCSUN,1024,False
208803,,,,Aquacolor,Aquacolor Premium Envy Green Powered Monthly,650,299,contact_lens,0,7211,0.0,,AQUACOLOR,49985,False
134948,Rose Gold,Medium,137 mm,John Jacobs,JJ S12472,5000,5000,sunglasses,3089,13201,4.3,24,JJSUN,2396,False
147922,Gold,Medium,137 mm,John Jacobs,JJ S13146,3500,3500,sunglasses,204,11549,4.5,19,JJSUN,965,False
138006,Blue,Extra Narrow,129 mm,Vincent Chase,VC E13048,1700,1700,eyeframe,9262,36594,4.6,132,VCEYE,395,False
211924,Transparent,Wide,139 mm,Vincent Chase,VC E16235,1700,1700,eyeframe,0,1937,0.0,,VCEYE,177,False
211925,Green,Wide,139 mm,Vincent Chase,VC E16235,1700,1700,eyeframe,0,2419,0.0,,VCEYE,34,False
111911,,,,Bausch & Lomb,Renu Fresh multipurpose Contact Lens Solution 500 ml,640,610,contact_lens_solution,4484,67138,4.75,147,,99,False
134578,Rose Gold,Medium,134 mm,John Jacobs,JJ E12342,5000,5000,eyeframe,2675,16307,4.6,30,JJBOGO,1311,False
200291,Black,Wide,141 mm,Lenskart Blu,LB E14061,1200,1200,non_power_reading,0,9287,4.5,50,LKBLUCE,641,False
137518,,,,Aqualens,Aqualens Comfort Contact lens Solution 500 ml,699,399,contact_lens_solution,1362,56753,4.65,54,,14842,False
146626,Black,Medium,136 mm,Vincent Chase,VC E13789,1700,1700,eyeframe,21489,32002,4.65,180,VCEYE,51,False
211281,Tortoise,Wide,139 mm,John Jacobs,JJ E16146,3500,3500,eyeframe,0,2455,0.0,,JJBOGO,3707,False
215955,Black,Wide,144 mm,Vincent Chase Polarized,VC S16744,2000,2000,sunglasses,0,953,0.0,,VCSUN,1276,False
148744,Blue,Extra Wide,142 mm,Lenskart Blu,LB E14061,1200,1200,non_power_reading,6066,15289,4.5,50,LKBLUCE,44,False
150590,Black,Wide,138 mm,Lenskart Air,LA E14365,1700,1700,eyeframe,208,11196,4.7,19,VCEYE,3514,False
215980,Tortoise,Wide,141 mm,Vincent Chase Polarized,VC S16753,2000,2000,sunglasses,0,908,0.0,,VCSUN,1131,False
149206,Brown,Medium,136 mm,John Jacobs,JJ E14145,5000,5000,eyeframe,215,7955,5.0,2,JJBOGO,212,False
204141,Dark Night,Extra Narrow,125 mm,Lenskart Hustlr,HP E15011,1700,1700,eyeframe,0,13453,4.65,13,HOOPEREYE,927,False
206961,Gold,Extra Wide,150 mm,Vincent Chase Polarized,VC S15449,2000,2000,sunglasses,0,7360,5.0,2,VCSUN,2998,False
211426,Grey,Wide,139 mm,Lenskart Air,LA E16161,1700,1700,eyeframe,0,2244,0.0,,VCEYE,899,False
216523,Ocean Blue,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,1700,eyeframe,0,3096,0.0,,VCEYE,2070,False
211605,Silver,Narrow,133 mm,Lenskart Air,LA E16206,3000,3000,eyeframe,0,1954,0.0,,VCEYE,339,False
150035,Green,8-12 yrs,125 mm,Hooper,HP E10014L,1000,1000,eyeframe,212,11324,4.8,19,HOOPEREYE,101,False
38712,,,,Acuvue Oasys,Acuvue Oasys Bi-Weekly 24Hrs,1995,1799,contact_lens,4824,84933,4.55,145,,49983,False
205547,Brown,Medium,137 mm,Vincent Chase Online,VC E15217,1700,1700,eyeframe,0,3716,4.0,1,VCEYE,836,False
147948,Gunmetal,Extra Narrow,129 mm,Vincent Chase,VC E10425-XS,1700,1700,eyeframe,794,20041,4.6,21,VCEYE,1867,False
149969,Blue,5-8 yrs,121 mm,Hooper,HP E10087,1000,1000,eyeframe,74,7783,4.25,4,HOOPEREYE,1239,False
135028,Gunmetal,Wide,139 mm,John Jacobs,JJ E12487,5000,5000,eyeframe,1314,20898,4.15,32,JJEYE,85,False
134946,Gold,Medium,137 mm,John Jacobs,JJ S12472,5000,5000,sunglasses,2088,12099,4.3,24,JJSUN,2731,False
201536,Blue Transparent,Medium,134 mm,Lenskart Air,LA E11481,1700,1700,eyeframe,0,6478,4.6,76,VCEYE,3686,False
215317,Grey,Wide,139 mm,Vincent Chase,VC E16608,1700,1700,eyeframe,0,1333,0.0,,VCEYE,1515,False
205477,Transparent,Medium,137 mm,Lenskart STUDIO,LK S15200,3000,3000,sunglasses,0,4603,5.0,1,VCEYE,29,False
211609,Gold,Extra Narrow,130 mm,Lenskart Air,LA E16208,3000,3000,eyeframe,0,736,0.0,,VCEYE,1396,False
210273,Pink,Narrow,131 mm,Vincent Chase,VC E11803,1700,1700,eyeframe,0,1689,0.0,,VCEYE,278,False
200573,Transparent,Wide,141 mm,Lenskart Air,LA E14838,1700,1700,eyeframe,0,15946,4.7,18,VCEYE,970,False
200373,Silver,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,1500,1500,sunglasses,0,8660,4.4,1135,VCSUN,4125,False
213218,Silver,Narrow,132 mm,Vincent Chase,VC S16530,2000,2000,sunglasses,0,1864,0.0,,VCSUN,215,False
211934,Grey,Medium,134 mm,Vincent Chase,VC E16230,1700,1700,eyeframe,0,2454,0.0,,VCEYE,178,False
206462,Gold,Medium,138 mm,Vincent Chase Polarized,VC S15372,2000,2000,sunglasses,0,8143,4.5,2,VCSUN,3393,False
139165,Black,Medium,136 mm,Vincent Chase Online,VC E12395,1700,1700,eyeframe,0,1692,4.6,211,VCEYE,4680,False
201391,Gunmetal,Narrow,130 mm,John Jacobs,JJ E11543,5000,5000,eyeframe,0,1514,4.55,60,JJEYE,938,False
211438,Grey,Wide,140 mm,Lenskart Air,LA E16165,1700,1700,eyeframe,0,2370,0.0,,VCEYE,777,False
135214,Gold,Wide,138 mm,John Jacobs,JJ S12504,5000,5000,sunglasses,2764,8452,4.8,42,JJSUN,51,False
213116,Black,Medium,137 mm,Lenskart Air,LA E16495,3000,3000,eyeframe,0,1929,0.0,,VCEYE,286,False
209296,Gunmetal,Medium,137 mm,Vincent Chase Polarized,VC S15751,2000,2000,sunglasses,0,4592,0.0,,VCSUN,3360,False
215259,Brown,Wide,139 mm,John Jacobs,JJ E16623,5000,5000,eyeframe,0,680,0.0,,,1307,False
206773,Brown,Medium,140 mm,Vincent Chase Polarized,VC S15407,2000,2000,sunglasses,0,5620,0.0,,VCSUN,3772,False
145545,Gunmetal,Medium,135 mm,Vincent Chase,VC E13630,1700,1700,eyeframe,5738,24582,4.75,146,VCEYE,1547,False
208181,Tortoise,Medium,135 mm,John Jacobs,JJ S15573,6000,6000,sunglasses,0,3054,3.0,2,JJSUN,94,False
215967,Blue,Wide,143 mm,Vincent Chase Polarized,VC S16748,2000,2000,sunglasses,0,990,0.0,,VCSUN,1088,False
208180,Black,Medium,135 mm,John Jacobs,JJ S15573,6000,6000,sunglasses,0,3228,3.0,2,JJSUN,45,False
152838,Gunmetal,Medium,137 mm,Vincent Chase,VC E14715,1700,1700,eyeframe,0,4302,4.85,16,VCEYE,593,False
151507,Black,Narrow,135 mm,Vincent Chase,VC S14523,1500,1500,sunglasses,1045,11795,5.0,7,VCSUN,2303,False
212322,Brown,Medium,134 mm,Lenskart Air,LA E16347,1700,1700,eyeframe,0,1978,0.0,,VCEYE,158,False
215420,Tortoise,Medium,134 mm,Lenskart Air,LA E16647,1700,1700,eyeframe,0,1721,0.0,,VCEYE,813,False
201443,Silver,Wide,138 mm,John Jacobs,JJ E13590,5000,5000,eyeframe,0,5148,4.1,7,JJEYE,228,False
211939,Brown,Narrow,133 mm,Vincent Chase,VC E16232,1700,1700,eyeframe,0,1988,0.0,,VCEYE,643,False
200745,Gunmetal,Medium,136 mm,Lenskart Air,LA E14866,1700,1700,eyeframe,0,11183,4.8,13,VCEYE,703,False
213118,Silver,Wide,138 mm,Lenskart Air,LA E16496,3000,3000,eyeframe,0,1604,0.0,,VCEYE,310,False
144926,Grey,Narrow,132 mm,John Jacobs Online,JJ E13588,3500,3500,eyeframe,1316,10784,4.6,5,JJBOGO,444,False
149863,Black,8-12 yrs,125 mm,Hooper,HP E10004L,1000,1000,eyeframe,178,18225,4.75,8,HOOPEREYE,1061,False
201343,Orange,Wide,138 mm,Lenskart Air,LA E14101,1700,1700,eyeframe,0,6721,4.7,36,VCEYE,331,False
213202,Gold,Medium,136 mm,Vincent Chase,VC S16525,2000,2000,sunglasses,0,1834,0.0,,VCSUN,261,False
112990,,,,Alcon Freshlook,Alcon Freshlook Sterling Gray Powered Bi-Weekly,1320,699,contact_lens,12668,50526,4.2,85,,4985,False
38768,,,,Bausch & Lomb,Bausch & Lomb Soflens Daily Disposable for Astigmatism,1995,1899,contact_lens,480,9160,4.3,3,,4989,False
213216,Silver,Medium,136 mm,Vincent Chase,VC S16529,2000,2000,sunglasses,0,1414,0.0,,VCSUN,562,False
148746,Grey,Extra Wide,142 mm,Lenskart Blu,LB E14061,1500,1500,non_power_reading,4793,19161,4.5,50,LKBLUCE,895,False
211922,Brown,Narrow,133 mm,Vincent Chase,VC E16234,1700,1700,eyeframe,0,2344,0.0,,VCEYE,753,False
147939,Black,Wide,141 mm,Vincent Chase,VC E12395-XL,1700,1700,eyeframe,2375,23316,4.7,31,VCEYE,297,False
211195,Tortoise,Extra Wide,142 mm,John Jacobs,JJ E16117,3500,3500,eyeframe,0,3170,0.0,,JJBOGO,2907,False
143909,Black,Medium,136 mm,Lenskart Blu,LB E13527,1500,1500,non_power_reading,4254,43304,4.45,133,LKBLUCE,150,False
138581,Silver,Medium,137 mm,John Jacobs,JJ S13145,3500,3500,sunglasses,1776,15118,4.65,23,JJSUN,705,False
149974,Blue,5-8 yrs,123 mm,Hooper,HP E10089,1000,1000,eyeframe,27,14655,5.0,7,HOOPEREYE,903,False
152711,Silver,Extra Wide,146 mm,John Jacobs,JJ S14694,7000,7000,sunglasses,0,3611,5.0,2,JJSUN,253,False
138231,Gunmetal,Extra Wide,142 mm,John Jacobs,JJ S13077,5000,5000,sunglasses,1398,8429,0.0,,JJSUN,213,False
211277,Black,Medium,138 mm,Vincent Chase Polarized,VC S11164-M,2000,2000,sunglasses,0,3005,0.0,,VCSUN,729,False
211921,Black,Medium,134 mm,Vincent Chase,VC E16233,1700,1700,eyeframe,0,2048,5.0,1,VCEYE,639,False
207054,Black,Medium,136 mm,John Jacobs,JJ S15461,6000,6000,sunglasses,0,2172,0.0,,JJSUN,711,False
211602,Silver,Medium,137 mm,Lenskart Air,LA E16204,3000,3000,eyeframe,0,758,0.0,,VCEYE,1768,False
213117,Black,Wide,138 mm,Lenskart Air,LA E16496,3000,3000,eyeframe,0,1838,0.0,,VCEYE,362,False
215922,Dark Night,Narrow,134 mm,Lenskart Hustlr,LA E15417-N,1700,1700,eyeframe,0,1190,0.0,,VCEYE,8166,False
208861,,,,Acuvue Vita,Acuvue Vita Monthly Disposable with BC 8.8 10Hrs,2500,1895,contact_lens,495,30557,5.0,1,,0,False
215321,Blue,Medium,135 mm,Vincent Chase,VC E16610,1700,1700,eyeframe,0,1288,0.0,,VCEYE,1724,False
143912,Black,Medium,136 mm,Lenskart Blu,LB E13527,1500,1500,non_power_reading,2493,13177,4.45,133,LKBLUCE,925,False
213361,Silver,Medium,134 mm,Lenskart Air,LA E16568,1700,1700,eyeframe,0,640,0.0,,VCEYE,1716,False
215315,Brown,Wide,139 mm,Vincent Chase,VC E16608,1700,1700,eyeframe,0,1237,0.0,,VCEYE,799,False
215398,Green,Medium,134 mm,Vincent Chase,VC E16671,1700,1700,eyeframe,0,1302,0.0,,VCEYE,518,False
143918,Grey,Medium,134 mm,Lenskart Blu,LB E13528,1500,1500,non_power_reading,6037,10004,4.45,117,LKBLUCE,77,False
210150,Grey,Narrow,132 mm,Lenskart Air,LA E11411,3000,3000,eyeframe,0,3539,0.0,,VCEYE,1707,False
213354,Black,Narrow,133 mm,Lenskart Air,LA E16565,1700,1700,eyeframe,0,668,0.0,,VCEYE,898,False
215380,Pink,Medium,136 mm,Vincent Chase,VC E16657,1700,1700,eyeframe,0,844,0.0,,VCEYE,492,False
215418,Grey,Medium,134 mm,Lenskart Air,LA E16647,1700,1700,eyeframe,0,1675,0.0,,VCEYE,1107,False
215802,Gunmetal,Wide,139 mm,Vincent Chase,VC E16694,1700,1700,eyeframe,0,2533,0.0,,VCEYE,101,False
151516,Black,Wide,145 mm,Vincent Chase,VC S14525,1500,1500,sunglasses,1427,6985,4.6,11,VCSUN,12636,False
209227,Blue,Narrow,130 mm,Vincent Chase,VC E13445,1700,1700,eyeframe,0,2466,0.0,,VCEYE,7082,False
213108,Black,Medium,138 mm,Lenskart Air,LA E16492,3000,3000,eyeframe,0,1490,0.0,,VCEYE,356,False
201324,Green,Narrow,131 mm,Lenskart Air,LA E12059,1700,1700,eyeframe,0,7387,4.45,26,VCEYE,1071,False
201232,Transparent,Medium,136 mm,Fossil,FOS 7136,7000,7000,eyeframe,0,2899,5.0,2,,75,False
211929,Brown,Wide,138 mm,Vincent Chase,VC E16237,1700,1700,eyeframe,0,2115,0.0,,VCEYE,271,False
213222,Silver,Medium,136 mm,Vincent Chase,VC S16531,2000,2000,sunglasses,0,1826,0.0,,VCSUN,234,False
216583,Navy,Extra Narrow,125 mm,Lenskart Hustlr,HP E15011,1700,1700,eyeframe,0,2492,0.0,,LKBLUCE,2230,False
213172,Gunmetal,Wide,140 mm,Lenskart STUDIO,LK E16516,3000,3000,eyeframe,0,2130,0.0,,,4,False
212871,Blue,Medium,134 mm,Vincent Chase,VC E16457,1700,1700,eyeframe,0,1980,0.0,,VCEYE,924,False
117020,Black,Narrow,133 mm,John Jacobs,JJ E10004,3500,3500,eyeframe,11205,38942,4.4,156,JJBOGO,1525,False
206463,Black,Medium,137 mm,Vincent Chase Polarized,VC S15373,1500,1500,sunglasses,0,8307,4.5,2,VCSUN,2555,False
211432,Black,Narrow,133 mm,Lenskart Air,LA E16163,1700,1700,eyeframe,0,2255,0.0,,VCEYE,836,False
212327,Purple,Medium,134 mm,Lenskart Air,LA E16348,1700,1700,eyeframe,0,1817,0.0,,,323,False
151506,Blue,Wide,139 mm,Lenskart Blu,LB E13740,1500,1500,non_power_reading,2083,36985,4.5,171,LKBLUCE,63,False
209760,Blue,Wide,138 mm,Lenskart Air,LA E15847,1700,1700,eyeframe,0,6176,0.0,,VCEYE,3787,False
149845,Black,5-8 yrs,121 mm,Hooper,HP E10004,1000,1000,eyeframe,219,20886,4.65,32,HOOPEREYE,1807,False
211381,Green,Medium,135 mm,Lenskart Air,LA E16153,1700,1700,eyeframe,0,1753,0.0,,VCEYE,508,False
211950,Brown,Medium,134 mm,Lenskart Air,LA E16242,1700,1700,eyeframe,0,1996,0.0,,VCEYE,429,False
212597,Gold,Medium,139 mm,Vincent Chase Polarized,VC S16401,2000,2000,sunglasses,0,2657,0.0,,,400,False
207042,Gold,Wide,139 mm,John Jacobs,JJ S15452,6000,6000,sunglasses,0,3827,0.0,,JJSUN,1625,False
209221,Black Demi,Medium,135 mm,Vincent Chase,VC E11260,1700,1700,eyeframe,0,1950,0.0,,VCEYE,3498,False
213502,Gold,Medium,136 mm,John Jacobs,JJ E16576,5000,5000,eyeframe,0,622,0.0,,JJBOGO,340,False
149417,Blue,Extra Narrow,129 mm,Vincent Chase Online,VC E14170,1700,1700,eyeframe,2209,10173,4.65,48,VCEYE,63,False
145517,Gunmetal,Wide,138 mm,Vincent Chase,VC E13625,1700,1700,eyeframe,6434,20742,4.65,124,VCEYE,2161,False
149851,Grey,8-12 yrs,125 mm,Hooper,HP E10006,1000,1000,eyeframe,204,16889,4.85,20,HOOPEREYE,1671,False
206461,Silver,Medium,138 mm,Vincent Chase Polarized,VC S15372,2000,2000,sunglasses,0,8734,4.5,2,VCSUN,2418,False
215747,Black,Extra Wide,143 mm,John Jacobs,JJ E16686,5000,5000,eyeframe,0,607,0.0,,JJBOGO,696,False
149862,Black,8-12 yrs,125 mm,Hooper,HP E10004L,1000,1000,eyeframe,309,14422,4.75,8,HOOPEREYE,764,False
136181,Black,Wide,139 mm,ThinOptics,Go-Reader Glasses With Case,1100,1100,non_power_reading,511,38460,4.2,132,,62,False
152657,Silver,Medium,134 mm,John Jacobs,JJ E14684,5000,5000,eyeframe,51,7990,5.0,7,JJEYE,62,False
205972,Gold Black,Medium,136 mm,John Jacobs,JJ E15289,5000,5000,eyeframe,0,4946,0.0,,JJEYE,223,False
210499,Tortoise,Extra Narrow,127 mm,Vincent Chase,VC E11801,1700,1700,eyeframe,0,1576,0.0,,VCEYE,398,False
213212,Gunmetal,Medium,136 mm,Vincent Chase,VC S16528,2000,2000,sunglasses,0,1249,0.0,,VCSUN,402,False
134864,Transparent,Wide,140 mm,John Jacobs,JJ S12432,5000,5000,sunglasses,2210,12049,4.4,31,JJSUN,379,False
200378,Black,Medium,138 mm,Vincent Chase Polarized,VC S11075,1500,1500,sunglasses,0,14429,4.4,191,VCSUN,2881,False
211951,Purple,Medium,134 mm,Lenskart Air,LA E16242,1700,1700,eyeframe,0,1738,0.0,,VCEYE,368,False
213635,Pink,5-8 yrs,122 mm,Hooper,HP E15083M,1000,1000,eyeframe,0,1377,0.0,,HOOPEREYE,177,False
215377,Gunmetal,Narrow,133 mm,Vincent Chase,VC E16656,1700,1700,eyeframe,0,829,0.0,,VCEYE,936,False
143308,Green,Wide,139 mm,John Jacobs,JJ E11724,3500,3500,eyeframe,1453,14149,4.3,151,JJBOGO,197,False
211216,Blue,Wide,139 mm,Vincent Chase,VC E13111,1700,1700,eyeframe,0,1980,4.0,1,VCEYE,612,False
149782,Black,Wide,139 mm,Lenskart Blu,LB E14255,1200,1200,non_power_reading,862,5871,4.6,30,LKBLUCE,43,False
209298,Gold,Extra Wide,146 mm,Vincent Chase Polarized,VC S15752,2000,2000,sunglasses,0,4768,0.0,,VCSUN,1396,False
213366,Black,Medium,136 mm,Lenskart Air,LA E16570,1700,1700,eyeframe,0,605,0.0,,VCEYE,997,False
207621,,,,Bausch & Lomb iConnect,Bausch & Lomb iConnect OxyRich Monthly Disposable,825,649,contact_lens,0,3258,0.0,,,0,False
212269,Blue,Narrow,134 mm,Lenskart STUDIO,LK S16331,2000,2000,sunglasses,0,2346,0.0,,VCSUN,116,False
215462,Yellow,Medium,136 mm,Vincent Chase Polarized,VC S16663,2000,2000,sunglasses,0,673,0.0,,VCSUN,580,False
201392,Black,Medium,139 mm,John Jacobs,JJ E11545,3500,3500,eyeframe,0,5327,4.55,195,JJEYE,320,False
209284,Gunmetal,Narrow,134 mm,Vincent Chase Polarized,VC S15746,1500,1500,sunglasses,0,2312,0.0,,VCSUN,464,False
211302,Blue,Medium,134 mm,Vincent Chase,VC E10502-M,1700,1700,eyeframe,0,4253,0.0,,VCEYE,3944,False
213211,Gold,Medium,136 mm,Vincent Chase,VC S16528,2000,2000,sunglasses,0,1475,0.0,,VCSUN,205,False
215373,Gold,Medium,136 mm,Vincent Chase,VC E16654,1700,1700,eyeframe,0,640,0.0,,VCEYE,739,False
211387,Transparent,Medium,137 mm,Lenskart Air,LA E16155,1700,1700,eyeframe,0,2679,0.0,,VCEYE,663,False
213203,Black,Medium,136 mm,Vincent Chase,VC S16525,2000,2000,sunglasses,0,1369,0.0,,VCSUN,264,False
212330,Blue,Medium,137 mm,Lenskart Air,LA E16349,1700,1700,eyeframe,0,1744,5.0,1,,433,False
215982,Black,Wide,141 mm,Vincent Chase Polarized,VC S16754,2000,2000,sunglasses,0,755,0.0,,VCSUN,781,False
143353,Grey,Medium,135 mm,John Jacobs,JJ E13467,3500,3500,eyeframe,1941,18809,4.6,33,JJBOGO,71,False
209299,Gunmetal,Extra Wide,146 mm,Vincent Chase Polarized,VC S15752,2000,2000,sunglasses,0,4559,5.0,1,VCSUN,1452,False
206136,Black,Medium,134 mm,Lenskart Air,LA E15323,3000,3000,eyeframe,0,6156,4.0,2,VCEYE,2725,False
135215,Black,Wide,138 mm,John Jacobs,JJ S12504,5000,5000,sunglasses,4611,13674,4.8,42,JJSUN,377,False
200678,Gunmetal,Medium,134 mm,John Jacobs,JJ E14685,5000,5000,eyeframe,0,4084,5.0,1,JJEYE,278,False
211450,Grey,Medium,136 mm,Lenskart Air,LA E16169,1700,1700,eyeframe,0,2633,0.0,,VCEYE,713,False
213376,Gold,Medium,134 mm,Lenskart Air,LA E16574,1700,1700,eyeframe,0,549,0.0,,VCEYE,1144,False
215366,Black,Narrow,132 mm,Vincent Chase,VC E16651,1700,1700,eyeframe,0,1265,0.0,,VCEYE,1125,False
215425,Blue,Narrow,131 mm,Lenskart Air,LA E16642,1700,1700,eyeframe,0,989,0.0,,VCEYE,834,False
201698,Tortoise,Extra Wide,147 mm,John Jacobs,JJ S14988,3500,3500,sunglasses,0,2936,0.0,,JJSUN,273,False
210789,Black,Medium,136 mm,Lenskart Air,LA E16032,1700,1700,eyeframe,0,3042,0.0,,VCEYE,166,False
215961,Grey,Wide,143 mm,Vincent Chase Polarized,VC S16746,2000,2000,sunglasses,0,704,0.0,,VCSUN,1389,False
146459,Black,Medium,137 mm,Lenskart Blu,LB E13738,1500,1500,non_power_reading,8042,59333,4.45,133,LKBLUCE,1021,False
148224,Gold,Wide,140 mm,John Jacobs,JJ S13994,5000,5000,sunglasses,94,7618,5.0,5,JJSUN,258,False
200749,Gunmetal,Medium,135 mm,Lenskart Air,LA E14868,1700,1700,eyeframe,0,10235,5.0,10,VCEYE,1829,False
206141,Brown,Medium,137 mm,Lenskart Air,LA E15325,3000,3000,eyeframe,0,4269,4.4,5,VCEYE,1885,False
210153,Black,Wide,139 mm,Lenskart Air,LA E11415,3000,3000,eyeframe,0,3657,5.0,1,VCEYE,1686,False
